student_ID,student_name,department_ID,self_introduction
B11406005,陳泓懌,4060,沒有父母願意花二十年養一個長髮男
B11701041,陳愷証,7010,怎麼又是這個狼尾檳榔嘴
B08901066,江彥華,9010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10942119,徐華叡,9420,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R11523012,李有丞,5230,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11625035,鍾翔瑀,6250,你好，我是甲
B09603042,黃凱廷,6030,幹你娘的腦洞破老鼠又忘記帶卡
B11805003,廖顏萱,8050,叫Gary的男生都很帥 但無一例外都是🈸==
B08205007,郭芃爾,2050,朱大哥還活著
B09106023,林建諺,1060,怎麼又是這個狼尾檳榔嘴
B11705039,許權輝,7050,浴室裡沒有人 水是我開的
B11613082,謝秉凱,6130,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
D10624017,陳皓亦,6240,叫Gary的男生都很帥 但無一例外都是🈸==
R10923048,蔡睿利,9230,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11407A03,劉嘉盛,4070,浴室裡沒有人 水是我開的
R11522002,袁詠康,5220,怎麼又是這個狼尾檳榔嘴
B11701216,林建愷,7010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10702119,徐郁佑,7020,幹你娘的腦洞破老鼠又忘記帶卡
B10A05009,翁宏庭,A050,沒有父母願意花二十年養一個長髮男
R11941011,王偉辰,9410,叫Gary的男生都很帥 但無一例外都是🈸==
B09905014,宋沛庭,9050,怎麼又是這個狼尾檳榔嘴
B11407021,張容安,4070,原來你也玩原神啊
B10705009,顏宏璇,7050,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R10942355,施雅恆,9420,怎麼又是這個狼尾檳榔嘴
B11108004,謝沅庭,1080,浴室裡沒有人 水是我開的
F08923008,林容中,9230,浴室裡沒有人 水是我開的
B10502100,林宸嘉,5020,朱大哥還活著
B11602036,劉筱瑀,6020,叫Gary的男生都很帥 但無一例外都是🈸==
B08703133,鄭盛蓨,7030,浴室裡沒有人 水是我開的
B09907A03,林宸瑀,9070,沒有父母願意花二十年養一個長髮男
R11224051,吳佳翔,2240,沒有父母願意花二十年養一個長髮男
B09302824,張家倫,3020,幹你娘的腦洞破老鼠又忘記帶卡
B10405020,莊博陞,4050,沒有父母願意花二十年養一個長髮男
B11604003,范濬融,6040,叫Gary的男生都很帥 但無一例外都是🈸==
B08611061,謝謹琳,6110,叫Gary的男生都很帥 但無一例外都是🈸==
B09102025,吳瑋銘,1020,沒有父母願意花二十年養一個長髮男
B10402125,黃之潔,4020,浴室裡沒有人 水是我開的
B09808006,李聿聿,8080,叫Gary的男生都很帥 但無一例外都是🈸==
R10443038,蔡政逸,4430,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R11A22011,郭芃泓,A220,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R09B23118,李梓君,B230,原來你也玩原神啊
B10908006,張皓利,9080,朱大哥還活著
B11501042,張承寬,5010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09502261,解鈞妏,5020,我的性別認同是一架攻擊直升機
R10527039,黃品諭,5270,我的性別認同是一架攻擊直升機
R11941075,邱健宏,9410,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11505005,楊皓佑,5050,幹你娘的腦洞破老鼠又忘記帶卡
R11629026,廖顏恩,6290,叫Gary的男生都很帥 但無一例外都是🈸==
B08205014,劉嘉庭,2050,你好，我是甲
B09103044,謝唯辰,1030,你好，我是甲
R10541073,陳威羽,5410,我的性別認同是一架攻擊直升機
B11205009,許凱輝,2050,朱大哥還活著
R10524119,賴昱恩,5240,你好，我是甲
B10A01102,賴羿男,A010,朱大哥還活著
B11701153,王淳澄,7010,你好，我是甲
B11901031,賴羿仁,9010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R11927021,沈珈昱,9270,原來你也玩原神啊
B10605003,黃聖維,6050,你好，我是甲
R11640047,翁宏儒,6400,叫Gary的男生都很帥 但無一例外都是🈸==
B06401042,陳柏叡,4010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11201119,陳文恩,2010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10707021,胡凱恩,7070,幹你娘的腦洞破老鼠又忘記帶卡
R10524204,賴曉丞,5240,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11611016,林亮祐,6110,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10805028,簡愉剛,8050,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B08801025,林鈺君,8010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11301240,蔡東辰,3010,怎麼又是這個狼尾檳榔嘴
B11701102,陳諺瀚,7010,原來你也玩原神啊
F09448024,謝涴帆,4480,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11205009,劉耀弘,2050,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11121102,楊皓賢,1210,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10941808,黃聖仁,9410,原來你也玩原神啊
B09505028,何震霖,5050,我的性別認同是一架攻擊直升機
B09101018,何震婕,1010,幹你娘的腦洞破老鼠又忘記帶卡
B11702043,蔡東怡,7020,幹你娘的腦洞破老鼠又忘記帶卡
B11702037,陳芃亦,7020,幹你娘的腦洞破老鼠又忘記帶卡
R11222102,劉嘉瀚,2220,我的性別認同是一架攻擊直升機
B10608025,張皓男,6080,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R10927039,黃以翔,9270,幹你娘的腦洞破老鼠又忘記帶卡
B08307044,郭家証,3070,叫Gary的男生都很帥 但無一例外都是🈸==
R10223044,張禾紹,2230,你好，我是甲
B10702014,王力逸,7020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10221053,莊詠蓨,2210,浴室裡沒有人 水是我開的
B11603068,顧寬妤,6030,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11902083,呂嘉翔,9020,沒有父母願意花二十年養一個長髮男
R11129019,賴浩辰,1290,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10701016,柯沛勛,7010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B08A01011,吳柏瑞,A010,叫Gary的男生都很帥 但無一例外都是🈸==
R11251053,吳柏彥,2510,怎麼又是這個狼尾檳榔嘴
B09700015,陳奕翔,7000,幹你娘的腦洞破老鼠又忘記帶卡
B08A02101,鄭亦堯,A020,怎麼又是這個狼尾檳榔嘴
B09A04003,施孟麒,A040,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09402339,黃柏盛,4020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11106028,張心甄,1060,你好，我是甲
B08611108,王厚賢,6110,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10542126,賴俊傅,5420,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09613044,楊承諺,6130,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R10948023,張以彥,9480,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10502005,蔡東翔,5020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10305004,林宸誠,3050,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11701011,賴俊堯,7010,原來你也玩原神啊
B09907013,莊詠葳,9070,幹你娘的腦洞破老鼠又忘記帶卡
B10302125,蔡東聯,3020,叫Gary的男生都很帥 但無一例外都是🈸==
R11941022,楊皓哲,9410,你好，我是甲
B11611153,李惟元,6110,幹你娘的腦洞破老鼠又忘記帶卡
B11300027,張舒諺,3000,幹你娘的腦洞破老鼠又忘記帶卡
B10102025,許家琳,1020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10202010,黃聖睿,2020,怎麼又是這個狼尾檳榔嘴
R10445060,蘇軒儒,4450,原來你也玩原神啊
B09502039,林容賢,5020,怎麼又是這個狼尾檳榔嘴
D01943012,王力愷,9430,怎麼又是這個狼尾檳榔嘴
B08503040,吳懿諺,5030,幹你娘的腦洞破老鼠又忘記帶卡
B11604004,蘇瑞宏,6040,朱大哥還活著
B09902070,蔡秉舜,9020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09902016,張定翔,9020,沒有父母願意花二十年養一個長髮男
B10601041,柯福寬,6010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B08907074,黃鈺廷,9070,沒有父母願意花二十年養一個長髮男
R11621070,高子堯,6210,叫Gary的男生都很帥 但無一例外都是🈸==
B11402125,潘楷亭,4020,原來你也玩原神啊
B11H01037,張瀚祐,H010,原來你也玩原神啊
R11522039,劉筱鈞,5220,沒有父母願意花二十年養一個長髮男
B09A01011,王泓弘,A010,怎麼又是這個狼尾檳榔嘴
B11605036,吳廷辰,6050,原來你也玩原神啊
B11701040,滕瑋昕,7010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09305028,王駿茹,3050,朱大哥還活著
R10921001,林鈺賢,9210,你好，我是甲
B11501150,林靖仁,5010,沒有父母願意花二十年養一個長髮男
B10501053,賴俊瑾,5010,叫Gary的男生都很帥 但無一例外都是🈸==
R11442029,陳麗諭,4420,怎麼又是這個狼尾檳榔嘴
R10621060,吳少心,6210,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11611053,葉姵妤,6110,朱大哥還活著
B06401029,賴可怡,4010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11B01347,陳威維,B010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10A01066,陳昭宏,A010,叫Gary的男生都很帥 但無一例外都是🈸==
B11403018,蔡柏中,4030,我的性別認同是一架攻擊直升機
R11623012,林雨樺,6230,叫Gary的男生都很帥 但無一例外都是🈸==
D05941102,薛晉文,9410,原來你也玩原神啊
R11524051,吳宗祺,5240,叫Gary的男生都很帥 但無一例外都是🈸==
B10A07036,柯福仲,A070,叫Gary的男生都很帥 但無一例外都是🈸==
B10401014,范國墉,4010,怎麼又是這個狼尾檳榔嘴
B10202087,鍾承亦,2020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10301046,郭家寬,3010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09104013,黃帥勳,1040,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11503039,劉嘉華,5030,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11401039,蔡欣安,4010,幹你娘的腦洞破老鼠又忘記帶卡
B10504081,賴昱誠,5040,幹你娘的腦洞破老鼠又忘記帶卡
B10508024,顏宏元,5080,你好，我是甲
B10203036,許凱碩,2030,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R09627030,范濬佑,6270,幹你娘的腦洞破老鼠又忘記帶卡
B11203003,顏宏千,2030,怎麼又是這個狼尾檳榔嘴
B11405007,黃昱男,4050,原來你也玩原神啊
B10601011,方詠軒,6010,我的性別認同是一架攻擊直升機
B11401152,葉姵文,4010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11107052,賴浩剛,1070,幹你娘的腦洞破老鼠又忘記帶卡
B11604004,徐丞婕,6040,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10108024,陳俊怡,1080,幹你娘的腦洞破老鼠又忘記帶卡
R10522034,陳威婕,5220,叫Gary的男生都很帥 但無一例外都是🈸==
B11614003,徐華翔,6140,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R10621016,劉邦賢,6210,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09103082,楊沛豪,1030,你好，我是甲
R10622054,王柏廷,6220,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11B04016,吳宗佑,B040,浴室裡沒有人 水是我開的
R11121346,許家凱,1210,沒有父母願意花二十年養一個長髮男
B11401079,陳麗瑀,4010,沒有父母願意花二十年養一個長髮男
R11253010,吳懿儒,2530,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11704009,謝涴筌,7040,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11102355,黃揚銘,1020,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10603039,蔡育廷,6030,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11105034,蔡弼宏,1050,怎麼又是這個狼尾檳榔嘴
B09A03039,蔡東輝,A030,怎麼又是這個狼尾檳榔嘴
B10107019,梁品佑,1070,朱大哥還活著
R11251046,賴奭均,2510,你好，我是甲
B11203048,林宸安,2030,叫Gary的男生都很帥 但無一例外都是🈸==
B10702106,賴昱彥,7020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09302142,蔡僑廷,3020,你好，我是甲
B10705014,李文睿,7050,你好，我是甲
B08101097,蘇瑞霆,1010,叫Gary的男生都很帥 但無一例外都是🈸==
B08204009,杜柏呈,2040,朱大哥還活著
B10202150,宋沛勳,2020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B12117074,森天碩,1170,怎麼又是這個狼尾檳榔嘴
B11905033,劉嘉靖,9050,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
